동별(1),동별(2),성별(1),2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
합계,은평구,남자,242460,10985,10831,12936,15578,15953,16431,22093,21060,23006,18954,19579,16643,12019,9984,8715,4754,1990,707,208,35,4,241447,10678,10487,12259,15052,16310,15922,21532,20190,22829,19368,19392,17434,12306,10378,8825,5220,2192,785,248,39,6,239450,10213,10269,11338,14610,16540,15661,20238,19994,22172,19815,18868,17965,12960,10659,8828,5664,2469,885,260,42,6,236921,9689,10120,10549,14091,16451,15642,18696,20015,21100,20411,18287,18346,13888,10690,8695,6122,2838,980,270,41,5,233677,8971,9823,10214,13291,16027,16040,17092,19863,19932,20901,17822,18521,14615,10667,8553,6724,3203,1091,284,45,4,231023,8218,9438,9925,12536,15507,16517,16096,19765,18704,21013,17846,18432,15239,10791,8705,7180,3557,1192,304,57,5,228641,7586,9069,9515,11831,14922,17033,15620,19294,17729,20688,18239,18100,15959,11050,9023,7301,3952,1306,352,72,6,227029,6907,8792,9280,10950,14474,17554,15605,18358,17496,20074,18684,17606,16594,11687,9333,7316,4322,1513,403,80,8,225163,6229,8479,9104,10224,13961,17566,15909,17227,17605,19103,19248,17147,17094,12603,9415,7267,4695,1768,434,80,8,222447,5752,7973,8885,9936,13188,17095,16458,16000,17656,18067,19706,16791,17346,13302,9411,7189,5150,1992,467,78,10
합계,은평구,여자,252253,10378,10156,12115,14653,15530,17199,21998,20564,22542,19570,21207,18542,13674,11662,9902,6359,3568,1807,670,135,26,252069,10048,9829,11524,14240,15829,16687,21507,19827,22440,20053,20836,19427,13991,12133,10198,6869,3792,1939,739,141,26,251066,9640,9667,10645,13920,16031,16442,20269,19711,21849,20469,20261,20074,14805,12574,10336,7303,4059,2076,771,145,24,249658,9169,9566,9880,13479,15996,16489,18811,19825,20886,21093,19511,20546,15895,12713,10491,7706,4415,2212,797,160,24,247290,8464,9279,9513,12731,15758,16755,17375,19647,19883,21597,19023,20661,16736,12707,10626,8326,4813,2325,866,188,24,245872,7849,8890,9223,12056,15514,17256,16544,19410,18825,21650,19212,20450,17470,12847,10901,8914,5244,2432,952,214,25,244872,7315,8543,8901,11409,15188,18016,16231,18944,17957,21386,19504,20044,18235,13177,11285,9177,5707,2584,1017,229,27,244877,6660,8304,8781,10543,15094,18912,16339,18141,17727,20813,19804,19510,18912,14028,11689,9315,6115,2833,1085,244,31,244714,5955,7990,8705,9784,14837,19407,16810,17258,17775,19792,20480,18845,19511,15143,11854,9481,6476,3173,1153,256,33,243281,5424,7545,8495,9427,14131,19468,17360,16274,17781,18763,20946,18400,19723,15933,11933,9645,7002,3540,1191,270,33
합계,서대문구,계,308467,11756,11514,14582,18544,21915,24156,26719,24049,27883,24302,25217,21286,15444,13717,12783,8032,4008,1790,634,125,16,306297,11491,11018,13695,17701,22450,23597,25986,22856,27245,24678,24879,22331,15728,14007,12781,8791,4273,1933,712,131,20,305199,11355,10863,12772,16967,23071,23453,24686,22682,26272,25185,24383,23008,16508,14254,12601,9364,4731,2132,755,141,21,306663,11431,11010,12045,16437,23330,23764,23748,23274,25008,26217,23868,23679,17825,14220,12468,9747,5350,2288,782,159,19,306765,11076,11028,11637,15688,23099,24439,22617,23624,23744,26903,23633,24212,18892,14081,12335,10400,5882,2450,834,173,22,304797,10454,11008,11260,14803,22721,25106,21582,23695,22571,26580,23776,24062,19722,14132,12321,10901,6334,2646,904,194,30,303057,9797,10961,10898,14043,22372,25798,21182,23355,21655,25894,24106,23698,20582,14358,12466,10904,6888,2856,989,222,36,304074,9252,10997,10819,13182,22332,26807,21463,22908,21606,25117,24571,23312,21262,15104,12690,10763,7323,3187,1096,246,43,303145,8559,10930,10697,12255,22017,27189,22025,22200,21834,23713,25159,22589,21824,16229,12588,10626,7626,3601,1183,258,48,302244,7937,10674,10609,11850,21593,26949,22687,21323,22179,22424,25684,22130,22238,17225,12449,10557,8212,3951,1259,267,51
합계,서대문구,남자,150584,6149,5836,7572,9498,10871,12037,13555,12110,14075,11969,12268,10120,7125,6127,5761,3386,1434,509,158,27,4,149374,6003,5586,7078,9065,11130,11836,13089,11550,13709,12201,12083,10676,7345,6239,5716,3745,1547,577,176,23,5,148690,5898,5533,6546,8629,11484,11830,12382,11440,13206,12503,11850,11062,7758,6335,5580,4013,1769,658,187,27,4,149095,5916,5619,6113,8336,11577,11963,11883,11706,12507,12971,11701,11416,8384,6342,5479,4180,2054,717,198,34,4,148603,5710,5591,5873,7996,11242,12345,11284,11821,11775,13279,11574,11720,8913,6323,5387,4473,2282,778,208,30,5,147161,5371,5571,5685,7547,10792,12784,10730,11774,11207,13102,11546,11644,9367,6397,5343,4672,2501,872,222,33,6,145941,5068,5555,5489,7107,10425,13126,10551,11554,10803,12753,11678,11422,9804,6572,5382,4638,2745,966,260,41,6,145927,4820,5527,5459,6607,10237,13479,10688,11350,10723,12395,11928,11240,10103,6990,5462,4551,2915,1100,305,47,7,145049,4466,5460,5396,6110,9965,13505,10886,11023,10826,11690,12220,10972,10405,7529,5422,4482,3033,1270,330,53,8,144166,4115,5354,5357,5872,9707,13241,11189,10553,11017,10956,12483,10742,10666,7973,5385,4434,3294,1407,363,54,10
합계,서대문구,여자,157883,5607,5678,7011,9046,11044,12119,13164,11939,13809,12333,12949,11166,8319,7591,7022,4647,2575,1282,477,99,13,156923,5488,5432,6617,8636,11320,11761,12897,11306,13536,12478,12797,11655,8383,7769,7065,5046,2727,1356,536,108,16,156510,5457,5330,6227,8339,11588,11624,12304,11242,13067,12682,12533,11946,8750,7919,7021,5351,2962,1474,568,114,17,157568,5515,5391,5932,8102,11753,11801,11865,11568,12501,13247,12168,12263,9441,7879,6989,5567,3296,1572,584,125,15,158162,5367,5437,5764,7692,11857,12095,11333,11803,11970,13625,12059,12492,9980,7758,6949,5927,3600,1672,627,143,17,157636,5083,5437,5575,7256,11930,12322,10852,11921,11364,13478,12231,12419,10355,7736,6979,6229,3833,1774,682,162,24,157117,4730,5406,5410,6936,11947,12673,10631,11801,10853,13141,12429,12277,10778,7786,7084,6266,4143,1890,729,181,30,158147,4432,5471,5361,6576,12095,13328,10776,11558,10883,12722,12644,12072,11159,8114,7228,6213,4408,2087,791,199,36,158096,4093,5470,5301,6145,12052,13684,11139,11177,11008,12023,12940,11617,11419,8701,7166,6144,4594,2332,853,205,40,158078,3823,5320,5252,5978,11887,13708,11499,10770,11163,11469,13201,11388,11572,9252,7064,6124,4919,2544,897,213,41
합계,마포구,계,376909,16423,16077,17492,20282,24627,31973,38661,35358,36064,27837,28236,23587,16995,14919,13068,8273,4302,1873,708,135,23,377447,16057,15704,16875,19706,25337,31527,38615,34050,36155,28816,28078,24589,17181,15084,13214,8809,4670,2068,745,150,23,379968,16038,15542,15974,19342,26196,31577,38166,34089,35631,29902,27837,25575,18121,15150,13169,9282,5121,2280,791,161,29,376342,15782,15296,14941,18649,26227,31415,36589,34015,34062,31052,26871,26030,19200,14807,12857,9608,5493,2432,804,181,34,369596,15009,14779,14477,17543,25626,31672,34284,33750,32201,31932,25992,25878,19844,14488,12482,10147,5846,2595,810,213,35,367177,14129,14199,14382,16700,25304,32834,32691,33818,30607,32346,26188,25678,20528,14509,12456,10642,6256,2785,859,233,36,366807,13311,13778,14069,16058,25249,34209,32044,33496,29475,32301,26946,25412,21424,14667,12625,10796,6694,3009,977,234,38,365392,12165,13517,13759,15098,25345,35313,31845,32514,28961,31587,27642,24955,22042,15391,12716,10766,7062,3318,1125,235,42,364220,10904,13338,13621,14247,25138,35949,32082,31352,29001,30417,28807,24395,22600,16603,12602,10636,7385,3614,1248,243,45,362720,9823,12843,13397,14045,24402,35969,32873,29957,29202,29113,29928,24039,23035,17536,12600,10494,7944,3875,1345,258,47
합계,마포구,남자,182275,8505,8237,8950,10428,11821,15033,18732,17523,18342,13905,13704,11059,7710,6601,5925,3436,1580,563,193,26,7,182233,8254,8066,8625,10048,12197,14848,18712,16777,18250,14436,13663,11622,7850,6603,5953,3711,1740,640,204,34,5,182977,8194,7974,8147,9812,12624,14770,18545,16653,17894,14959,13577,12124,8367,6633,5862,3960,1913,720,209,39,6,180620,8042,7811,7593,9459,12564,14617,17623,16607,16949,15472,13162,12423,8921,6490,5636,4146,2063,789,204,47,7,176703,7653,7532,7349,8882,12132,14718,16240,16563,15793,15863,12740,12472,9225,6385,5395,4397,2241,854,212,55,7,174776,7215,7207,7292,8436,11794,15261,15308,16555,14920,15986,12774,12465,9548,6420,5307,4616,2438,938,235,61,6,173821,6834,6927,7134,8101,11545,15849,14853,16337,14298,15863,13194,12364,9997,6546,5322,4660,2634,1027,271,64,6,172413,6280,6758,7001,7612,11339,16218,14644,15852,13949,15475,13580,12160,10308,6983,5346,4579,2814,1132,316,64,7,171374,5639,6714,6906,7178,11018,16417,14826,15167,14027,14811,14069,11963,10635,7599,5313,4455,2973,1247,354,59,10,170317,5098,6501,6785,7068,10607,16271,15364,14316,14239,14029,14568,11776,10957,8010,5376,4341,3204,1351,391,59,11
합계,마포구,여자,194634,7918,7840,8543,9855,12807,16940,19929,17835,17722,13932,14532,12529,9285,8318,7143,4837,2723,1311,515,109,17,195214,7803,7638,8250,9659,13140,16679,19904,17273,17905,14380,14416,12967,9331,8481,7261,5099,2930,1428,541,117,18,196992,7844,7568,7828,9530,13573,16808,19621,17436,17737,14943,14260,13451,9754,8517,7307,5322,3208,1560,582,122,24,195722,7740,7485,7348,9190,13663,16799,18966,17409,17114,15580,13709,13608,10279,8317,7221,5462,3431,1643,600,135,27,192893,7357,7247,7128,8661,13494,16954,18044,17187,16408,16069,13252,13407,10619,8103,7087,5750,3606,1741,598,158,29,192401,6914,6992,7091,8264,13510,17574,17384,17263,15687,16360,13415,13213,10980,8089,7149,6026,3818,1848,625,172,30,192986,6478,6851,6935,7957,13704,18360,17192,17159,15177,16438,13752,13048,11428,8121,7303,6137,4061,1982,706,170,32,192979,5885,6759,6758,7487,14007,19095,17201,16662,15012,16112,14062,12795,11735,8408,7370,6187,4248,2187,810,171,35,192846,5265,6625,6715,7069,14120,19532,17256,16185,14974,15606,14738,12432,11966,9004,7290,6182,4412,2367,894,184,36,192403,4725,6343,6612,6977,13795,19698,17510,15642,14963,15084,15360,12263,12079,9526,7224,6153,4740,2524,954,199,36
합계,양천구,계,489073,18397,21947,32255,39834,34293,31558,37086,35767,47610,46408,43946,33775,22380,15986,12217,7834,4662,2186,757,160,19,484474,17942,21360,30146,38290,34784,30406,36382,34521,45757,46492,43528,35370,23383,17005,12587,8298,4802,2390,848,160,30,480433,17764,21105,28056,36756,35148,29842,34834,34288,43757,46481,42515,36537,25116,18022,12818,8698,5033,2578,890,164,35,475846,17461,21215,26317,35103,34679,29689,33024,34618,41399,46893,40995,37241,27139,18675,13069,9113,5366,2716,913,191,35,468984,16577,20978,25432,32977,33451,29824,30695,34778,39045,46962,39684,37637,28523,19300,13466,9793,5776,2874,962,223,33,462235,15318,20435,25095,30927,32192,30007,28500,34713,37131,46103,39418,37372,29679,20147,14226,10431,6169,3047,1035,263,31,455765,13900,20039,24632,29037,30839,30251,27098,33597,35862,44819,39612,36732,31071,21084,15195,10810,6534,3218,1126,280,34,450971,12535,19785,24549,27028,29495,30526,26408,31828,35689,43226,39755,35972,32178,22822,16254,11087,6875,3416,1229,282,36,446398,11295,19218,24647,25393,28006,30273,26289,29965,35829,41154,40368,34916,33088,24912,17072,11432,7256,3619,1331,299,42,440982,10199,18074,24263,24743,26314,29570,26757,27813,35540,39183,40859,34058,33816,26508,17851,11935,7882,3832,1429,316,48
합계,양천구,남자,242798,9518,11383,16991,21359,17762,15696,18593,17194,22303,23057,22142,16678,11353,7968,5644,2960,1425,567,175,31,2,240150,9256,11039,15828,20511,18140,15085,18191,16685,21376,22890,22030,17361,11763,8487,5904,3242,1512,618,203,30,4,237792,9167,10830,14710,19614,18426,14765,17451,16617,20448,22775,21490,17894,12475,9002,6077,3501,1627,686,204,33,5,235293,8977,10914,13779,18633,18223,14749,16584,16823,19371,22865,20739,18224,13300,9326,6226,3786,1802,727,201,44,4,231527,8452,10847,13303,17413,17611,14909,15333,16932,18298,22803,20007,18475,13856,9586,6452,4216,1987,783,218,49,4,227757,7786,10549,13129,16244,16931,15090,14152,16925,17488,22327,19686,18447,14317,9918,6842,4606,2165,861,238,57,5,224129,7095,10323,12863,15184,16141,15276,13437,16362,16911,21676,19719,18180,14900,10305,7286,4846,2372,922,270,60,6,221368,6459,10177,12786,14110,15345,15347,13136,15500,16815,20928,19769,17800,15382,11054,7821,5009,2577,981,311,57,8,218811,5862,9835,12853,13261,14473,15156,13160,14585,16897,19903,20059,17315,15811,11932,8235,5171,2834,1072,333,58,9,215827,5321,9226,12628,12925,13497,14820,13468,13546,16802,18879,20300,16878,16190,12573,8569,5415,3203,1179,336,70,9
합계,양천구,여자,246275,8879,10564,15264,18475,16531,15862,18493,18573,25307,23351,21805,17097,11028,8018,6573,4874,3237,1619,582,129,17,244324,8686,10321,14318,17779,16644,15321,18192,17836,24381,23603,21498,18009,11620,8518,6683,5056,3290,1772,645,131,26,242641,8598,10275,13346,17142,16723,15077,17383,17672,23309,23707,21026,18644,12641,9020,6741,5197,3406,1892,687,131,30,240553,8485,10301,12539,16470,16456,14940,16440,17795,22028,24029,20256,19017,13839,9349,6843,5327,3564,1989,712,147,31,237457,8125,10131,12129,15564,15841,14916,15362,17846,20747,24159,19678,19163,14668,9714,7015,5577,3789,2091,744,174,29,234479,7532,9886,11967,14684,15262,14917,14349,17788,19644,23776,19732,18925,15362,10229,7385,5825,4004,2186,798,207,26,231636,6805,9716,11769,13853,14698,14976,13661,17235,18951,23143,19894,18552,16171,10779,7909,5964,4162,2297,856,220,28,229603,6076,9608,11763,12918,14150,15180,13272,16328,18874,22298,19986,18173,16796,11768,8433,6079,4298,2435,919,225,28,227588,5433,9384,11794,12132,13533,15117,13129,15380,18932,21251,20309,17601,17277,12980,8837,6261,4422,2547,998,241,34,225155,4878,8848,11635,11818,12817,14750,13289,14267,18738,20305,20559,17180,17626,13936,9282,6520,4679,2653,1094,246,39
합계,강서구,계,561544,25263,23487,27442,34296,38010,43327,55877,48221,48451,42690,48038,41459,28690,20826,15679,9813,5909,2849,1007,184,32,570667,26058,23322,26480,33102,38848,42972,56602,48565,49092,43565,47214,44005,30364,22726,16462,10519,6292,3120,1111,211,40,580631,26842,23493,25168,32167,39695,43447,55779,50388,49382,44544,46123,46065,32932,24622,17078,11235,6774,3421,1191,248,41,585425,26737,23760,23577,31011,39676,44553,54144,52199,48510,45723,44335,47371,35978,25621,17681,12018,7262,3678,1270,283,43,591554,25864,24052,22960,29493,39083,47055,52651,54330,47674,47155,42868,48126,38446,26523,18612,13288,7709,3931,1379,315,46,592309,24043,23866,22607,27825,37893,49164,51196,55469,46358,47686,42438,47555,40202,27611,19863,14318,8189,4138,1506,343,44,587369,21819,23472,21933,26359,36190,50686,50021,54108,45101,47347,42475,45954,41997,28682,21234,14785,8791,4346,1654,375,45,579138,19060,22674,21347,24564,34599,52157,49505,50802,44750,46066,42346,43687,43128,30562,22459,15115,9363,4676,1830,404,49,571614,16545,21526,21164,22800,33285,52651,50086,47719,44894,44117,42745,41226,43706,33054,23137,15540,9914,5048,1961,440,60,567898,14980,20121,21133,22038,31697,52202,51979,45260,45382,42526,43478,39324,43873,35008,23828,16319,10821,5364,2024,478,69
합계,강서구,남자,275478,12847,12028,14166,17826,19313,21013,28360,24458,24422,20581,22900,19461,13913,10381,7172,3811,1826,723,237,38,7,279483,13226,11911,13606,17185,19674,20768,28694,24654,24817,21061,22465,20629,14558,11275,7687,4144,2026,787,267,47,8,283869,13603,12049,12874,16607,19997,20888,28231,25603,24998,21706,21864,21643,15586,12071,8145,4523,2254,871,292,62,7,285641,13578,12188,12059,15898,19860,21234,27329,26657,24538,22389,21069,22232,16842,12416,8544,4981,2482,967,304,73,7,288136,13154,12299,11758,15105,19352,22271,26479,27876,24066,23277,20416,22589,17894,12713,9045,5687,2692,1059,321,80,7,288004,12220,12231,11568,14225,18519,23173,25696,28507,23345,23772,20236,22347,18595,13140,9652,6255,2930,1167,339,86,8,284853,11157,11991,11237,13425,17481,23712,25015,27816,22667,23690,20341,21576,19420,13528,10257,6588,3209,1275,369,95,9,279976,9792,11541,10963,12501,16469,24072,24716,26139,22461,23057,20462,20504,20039,14222,10743,6850,3520,1413,404,97,13,275390,8470,10931,10898,11604,15621,23954,24940,24525,22548,22071,20814,19451,20289,15221,10961,7140,3851,1554,441,94,16,272771,7617,10215,10874,11199,14827,23465,25728,23180,22869,21206,21313,18576,20357,16019,11164,7578,4330,1681,472,90,15
합계,강서구,여자,286067,12416,11459,13276,16470,18697,22314,27517,23763,24029,22109,25139,21998,14777,10445,8508,6002,4083,2126,770,146,26,291184,12833,11411,12874,15917,19175,22205,27909,23911,24276,22504,24749,23377,15806,11451,8775,6375,4267,2333,844,164,33,296762,13239,11444,12294,15560,19699,22560,27548,24785,24384,22838,24260,24423,17347,12551,8933,6713,4520,2551,900,186,34,299784,13160,11573,11518,15113,19816,23319,26815,25543,23972,23334,23266,25139,19137,13206,9137,7038,4780,2711,967,210,36,303419,12710,11753,11202,14388,19731,24784,26172,26454,23609,23878,22452,25537,20552,13811,9567,7602,5017,2872,1059,235,39,304305,11823,11635,11039,13601,19375,25991,25500,26962,23013,23915,22203,25208,21608,14471,10211,8063,5259,2971,1168,257,37,302516,10663,11481,10696,12935,18710,26974,25006,26292,22435,23657,22134,24379,22577,15154,10977,8197,5582,3071,1286,281,36,299163,9268,11133,10384,12063,18130,28085,24790,24663,22289,23009,21884,23183,23090,16340,11716,8265,5843,3263,1426,307,37,296224,8075,10595,10266,11196,17665,28697,25146,23194,22346,22046,21931,21775,23417,17833,12177,8400,6063,3494,1521,347,44,295127,7363,9906,10259,10839,16870,28737,26251,22080,22514,21320,22165,20748,23517,18989,12664,8742,6491,3684,1552,388,54
합계,구로구,계,421838,21471,18023,18802,23008,26000,31978,43191,38515,36290,30980,34413,30935,23030,17629,13449,7765,3861,1747,614,123,18,421110,20982,17810,17941,22113,26434,30751,41752,37704,36648,31481,33541,32085,23706,18656,14050,8519,4234,1910,652,127,20,419625,20497,17788,16825,21277,26897,29961,39355,37551,36159,31937,32566,32916,24916,19693,14477,9181,4676,2119,675,141,24,415282,19458,17747,15704,20431,26752,29615,36429,37206,34843,32634,31339,33407,26551,20207,14811,9825,5178,2261,709,158,24,409495,17827,17401,15198,19322,26020,29709,33293,36674,33516,33226,30378,33499,27796,20454,15269,10857,5696,2385,783,175,22,402971,15943,16767,14970,18177,25089,30000,30767,35796,31837,33217,30229,32943,28682,20898,15957,11767,6291,2572,851,206,20,400902,14704,16217,14729,17260,24339,30797,29939,34671,30733,33005,30644,32254,29769,21662,16904,12272,6958,2852,946,234,19,400915,13629,15694,14638,16138,23652,31640,30310,33112,30635,32340,31060,31481,30783,23043,17936,12725,7526,3230,1075,246,26,396843,12219,14840,14547,15045,22731,31627,30702,31015,30502,30992,31545,30336,31367,24638,18496,13065,8062,3643,1179,265,33,393518,11271,13868,14325,14506,21703,31420,31629,29399,30498,29649,31871,29374,31512,25783,18809,13501,8881,3946,1262,282,33
합계,구로구,남자,211531,10918,9323,9804,12074,13312,15783,21916,20226,19151,15696,16674,14774,11257,8832,6505,3363,1333,427,143,20,3,210739,10673,9202,9311,11548,13506,15145,21187,19681,19373,15888,16339,15311,11466,9368,6806,3782,1495,490,147,23,4,209344,10428,9103,8761,11036,13623,14694,19941,19461,19103,16082,16018,15694,11940,9836,7056,4125,1706,559,148,28,4,206505,9842,8998,8193,10583,13488,14455,18406,19187,18314,16437,15540,15983,12608,9988,7249,4466,1969,622,150,31,3,203284,9024,8796,7860,10064,13114,14526,16774,18885,17462,16788,15147,16091,13129,10006,7484,4990,2240,710,160,34,3,199695,8122,8462,7698,9447,12597,14782,15438,18388,16480,16889,15049,15874,13567,10048,7819,5440,2562,816,179,40,3,198198,7529,8207,7569,8935,12064,15191,15038,17781,15864,16874,15148,15626,14087,10248,8239,5702,2903,932,213,50,3,197916,7018,7950,7491,8402,11594,15580,15241,17063,15741,16563,15337,15395,14569,10795,8669,5929,3178,1089,254,58,4,195622,6311,7504,7399,7836,11121,15546,15453,16014,15634,15848,15602,14952,14913,11452,8867,6102,3440,1280,290,57,6,193508,5854,7029,7255,7510,10538,15317,15970,15186,15632,15092,15786,14519,15019,11954,8919,6299,3845,1403,329,51,6
합계,구로구,여자,210307,10553,8701,8999,10935,12688,16195,21275,18289,17140,15284,17739,16161,11773,8798,6944,4402,2528,1320,471,103,15,210371,10310,8609,8631,10565,12929,15606,20566,18023,17275,15593,17203,16774,12240,9288,7244,4737,2740,1420,505,104,16,210282,10069,8685,8064,10241,13274,15267,19414,18091,17056,15855,16548,17222,12976,9857,7421,5056,2970,1561,527,113,20,208777,9616,8750,7511,9848,13265,15160,18023,18019,16529,16197,15799,17425,13943,10220,7563,5359,3209,1639,559,127,21,206211,8803,8605,7338,9258,12906,15183,16519,17789,16055,16438,15231,17408,14667,10449,7785,5867,3456,1675,623,141,19,203276,7821,8305,7272,8730,12492,15218,15330,17408,15357,16328,15180,17069,15115,10850,8138,6327,3729,1756,672,166,17,202704,7175,8010,7161,8325,12276,15606,14901,16891,14869,16131,15496,16629,15683,11414,8665,6570,4055,1920,733,184,16,202999,6611,7745,7147,7736,12058,16060,15069,16049,14894,15777,15723,16086,16214,12248,9268,6796,4348,2141,822,188,22,201221,5909,7336,7148,7209,11611,16081,15249,15001,14869,15144,15943,15384,16454,13186,9629,6963,4622,2364,889,208,27,200010,5418,6839,7071,6996,11165,16103,15659,14213,14866,14557,16086,14855,16493,13829,9890,7202,5037,2543,933,231,28
합계,금천구,계,237917,8993,8483,10477,14304,16118,18841,21706,18799,20699,20327,21962,17864,12919,10046,8093,4530,2341,972,368,70,10,235687,8770,8098,9620,13498,16389,18183,21183,18038,20017,20331,21624,18794,13381,10472,8307,4937,2489,1089,381,82,11,233406,8599,7844,8829,12660,16467,17982,20125,17753,19142,20078,21045,19590,14195,10957,8482,5274,2718,1177,394,91,11,231819,8419,7703,8128,11886,16223,18093,19113,17705,18066,19981,20522,20330,15259,11304,8663,5656,2986,1272,406,98,12,231214,8046,7636,7732,11040,15830,18612,18388,17933,17131,19841,20015,20994,16114,11607,8789,6353,3217,1394,421,110,15,230453,7555,7480,7390,10127,15435,19556,17877,18152,16159,19371,19773,21180,16840,11932,9058,6964,3472,1518,477,126,16,229270,6973,7205,6998,9291,14966,20744,17709,17853,15388,18628,19657,20932,17742,12335,9500,7201,3818,1647,535,133,19,228342,6195,6927,6742,8431,14499,21988,18120,17093,15132,17705,19348,20449,18590,13045,9964,7354,4158,1849,598,138,23,228300,5506,6587,6567,7688,13939,23063,19268,16474,15118,16623,19187,19836,19348,13953,10243,7483,4528,2051,673,144,26,228374,5070,6104,6409,7294,13068,23622,20801,16003,15247,15570,19001,19213,19971,14729,10440,7633,5107,2208,714,147,28
합계,금천구,남자,121587,4603,4289,5385,7522,8361,10154,11918,10055,10769,10378,11072,8828,6439,4908,3886,1920,787,213,94,10,-,120312,4504,4100,4929,7078,8449,9805,11645,9652,10421,10327,10980,9309,6612,5125,3988,2155,884,242,99,13,2,118965,4394,3987,4511,6607,8471,9668,11067,9521,9981,10196,10683,9757,6956,5371,4056,2349,1000,282,95,16,3,117961,4289,3944,4111,6160,8346,9668,10504,9566,9416,10138,10420,10165,7444,5534,4146,2543,1123,334,91,19,4,117402,4126,3916,3894,5703,8107,9841,10086,9709,8953,10125,10130,10461,7850,5687,4190,2876,1231,407,89,23,3,116927,3880,3825,3735,5209,7873,10305,9804,9891,8494,9932,9910,10566,8232,5834,4292,3180,1359,485,92,31,3,116302,3580,3674,3559,4745,7543,10932,9763,9809,8137,9525,9801,10481,8734,5985,4490,3308,1548,553,100,37,4,115594,3192,3528,3423,4270,7119,11460,10065,9409,8044,9096,9633,10241,9230,6268,4720,3372,1735,626,128,38,5,115251,2853,3355,3331,3865,6710,11738,10688,9104,8113,8553,9552,9957,9639,6681,4871,3430,1916,694,164,36,6,115065,2632,3116,3259,3670,6241,11777,11459,8847,8255,8026,9514,9622,9937,7079,4964,3497,2184,758,194,33,7
합계,금천구,여자,116331,4391,4194,5092,6783,7757,8687,9789,8744,9931,9949,10891,9036,6480,5139,4207,2610,1554,760,274,60,10,115375,4267,3999,4691,6420,7940,8378,9539,8386,9596,10004,10644,9485,6769,5347,4320,2782,1605,847,282,69,9,114441,4205,3857,4318,6053,7996,8314,9058,8232,9161,9883,10363,9833,7239,5586,4426,2926,1719,895,299,76,8,113859,4130,3759,4017,5726,7877,8425,8609,8139,8651,9843,10102,10165,7815,5770,4517,3113,1864,938,315,79,9,113813,3920,3720,3838,5338,7724,8772,8303,8225,8178,9717,9885,10533,8264,5921,4600,3477,1987,987,333,87,12,113526,3675,3655,3655,4918,7562,9251,8073,8262,7665,9439,9863,10615,8608,6099,4766,3784,2114,1033,385,95,14,112968,3393,3531,3440,4546,7424,9812,7947,8045,7252,9103,9856,10451,9009,6351,5011,3893,2270,1094,435,96,15,112748,3004,3399,3320,4161,7381,10528,8056,7684,7088,8609,9716,10209,9360,6777,5244,3982,2424,1223,470,100,19,113049,2654,3232,3236,3824,7229,11325,8581,7370,7005,8070,9636,9879,9709,7272,5372,4053,2612,1357,509,108,20,113309,2439,2989,3151,3624,6827,11845,9342,7156,6992,7544,9488,9591,10035,7651,5476,4136,2923,1450,520,115,21
